event_id,date,tournament,opponent,venue,gf,ga,player_id,sofa_player_id,name,pos,started,played,captain,minutes,rating,has_detailed_stats,aerials_lost,aerials_won,assists,clearances,crosses,crosses_accurate,dispossessed,dribbles_attempted,dribbles_won,duels_lost,duels_won,fouled,fouls,goals,high_claims,interceptions,key_passes,long_balls,long_balls_accurate,passes,passes_accurate,pens_conceded,pens_faced,pens_missed,pens_won,punches,recoveries,saves,saves_inside_box,shootout_goals,shootout_misses,shootout_saves,shots,shots_on_target,tackles,tackles_won,touches,entry_min,exit_min,gf_on,ga_on,entry_state
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,abdoul-kader-ouattara,1652684,Abdoul Kader Ouattara,FW,1,1,0,64,6.1,1,5,1,0,0,0,0,2,2,0,14,4,1,4,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,29,0.0,67,1,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,adamo-nagalo,1108094,Adamo Nagalo,DF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,bertrand-traore,218160,Bertrand Traoré,FW,0,1,0,26,7.3,1,1,0,0,0,2,1,1,2,1,6,3,1,2,1,0,1,1,1,0,8,4,0,0,0,0,0,4,0,0,0,0,0,4,2,1,1,27,67,98,1,0,leading
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,blati-toure,806244,Blati Touré,MF,1,1,0,90,7.3,1,1,0,0,0,0,0,2,1,0,6,6,2,0,0,0,0,4,3,1,54,42,0,0,0,0,0,8,0,0,0,0,0,0,0,4,1,69,0.0,98,2,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,cedric-badolo,989361,Cedric Badolo,MF,1,1,0,83,7.4,1,1,0,1,1,8,4,1,0,0,5,1,1,2,0,0,1,5,2,1,29,20,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,50,0.0,86,1,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,dango-ouattara,1106451,Dango Ouattara,FW,0,1,0,26,6.6,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,9,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,67,98,1,0,leading
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,dramane-salou,924861,Dramane Salou,MF,0,1,0,13,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,86,98,1,0,leading
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,edmond-tapsoba,883262,Edmond Tapsoba,DF,1,1,0,90,7.7,1,0,4,0,4,0,0,1,1,1,2,8,1,0,0,0,1,0,12,9,40,36,0,0,0,0,0,6,0,0,0,0,0,2,0,2,2,54,0.0,98,2,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,farid-ouedraogo,1006190,Farid Ouédraogo,GK,1,1,0,90,7.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,15,8,0,0,0,0,1,7,3,1,0,0,0,0,0,0,0,22,0.0,98,2,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,hassane-bande,886227,Hassane Bandé,FW,1,1,0,64,7,1,0,0,0,0,0,0,2,3,3,4,5,1,1,0,0,1,1,1,0,21,17,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,36,0.0,67,1,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,issa-kabore,1006189,Issa Kaboré,DF,1,1,0,90,7.9,1,0,1,0,1,3,0,2,4,2,6,9,3,1,0,0,1,1,5,3,29,23,0,0,0,1,0,9,0,0,0,0,0,0,0,3,3,65,0.0,98,2,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,issoufou-dayo,364758,Issoufou Dayo,DF,1,1,1,90,7,1,2,6,0,4,0,0,0,0,0,4,6,0,2,0,0,0,0,5,2,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,98,2,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,kilian-nikiema,1149858,Kilian Nikiema,GK,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,lassina-traore,911719,Lassina Traoré,FW,0,1,0,26,6.7,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,13,67,98,1,0,leading
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,mohamed-konate,850011,Mohamed Konaté,FW,1,1,0,64,7.2,1,4,2,0,0,0,0,0,0,0,5,3,1,1,1,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,14,0.0,67,1,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,mohamed-ouedraogo,1506773,Mohamed Ouédraogo,DF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,nasser-djiga,1127169,Nasser Djiga,DF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,ousmane-camara,1542806,Ousmane Camara,FW,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,ousseni-bouda,983282,Ousseni Bouda,FW,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,philippe-mare,1627778,Philippe Mare,GK,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,saidou-simpore,785883,Saïdou Simporé,DF,1,1,0,90,7.3,1,4,5,0,1,0,0,0,0,0,6,10,0,1,0,0,1,0,4,1,39,27,0,0,0,0,0,3,0,0,0,0,0,1,0,5,3,52,0.0,98,2,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,steeve-yago,174911,Steeve Yago,DF,1,1,0,90,7.4,1,0,2,0,3,0,0,1,0,0,2,7,0,0,0,0,1,0,3,2,22,12,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,38,0.0,98,2,0,level
12526608,2024-10-13,"Africa Cup of Nations, Qualification, Group L",Burundi,A,2,0,stephane-aziz-ki,865473,Stephane Aziz Ki,MF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,cedric-badolo,989361,Cedric Badolo,MF,1,1,0,64,6.4,1,2,1,0,0,3,3,1,1,0,5,4,1,1,0,0,1,0,0,0,18,13,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,34,0.0,66,0,0,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,clement-pitroipa,1099250,Clement Pitroipa,MF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,dramane-salou,924861,Dramane Salou,MF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,edmond-tapsoba,883262,Edmond Tapsoba,DF,1,1,0,90,7.5,1,2,4,0,10,0,0,2,0,0,6,7,1,1,0,0,3,1,11,5,30,23,0,0,0,0,0,6,0,0,0,0,0,3,1,2,2,57,0.0,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,farid-ouedraogo,1006190,Farid Ouédraogo,GK,1,1,0,90,7.3,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,20,5,32,17,0,0,0,0,0,7,5,3,0,0,0,0,0,0,0,41,0.0,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,hamed-blakiss-ouattara,1103415,Hamed Blakiss Ouattara,FW,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,hassane-bande,886227,Hassane Bandé,FW,1,1,0,90,7.2,1,1,1,0,0,2,1,0,5,3,4,6,2,1,0,0,0,2,1,0,13,8,0,0,0,0,0,8,0,0,0,0,0,2,1,0,0,32,0.0,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,issa-kabore,1006189,Issa Kaboré,DF,1,1,0,90,7.2,1,1,1,0,3,3,0,0,3,1,6,7,0,2,0,0,2,1,4,1,21,12,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,42,0.0,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,issoufou-dayo,364758,Issoufou Dayo,DF,1,1,1,90,6.8,1,1,1,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,12,3,28,17,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,38,0.0,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,josue-tiendrebeogo,1897363,Josué Tiendrébéogo,MF,0,1,0,26,6.7,1,0,0,0,0,3,2,0,2,1,4,1,0,2,0,0,0,1,1,1,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,66,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,kilian-nikiema,1149858,Kilian Nikiema,GK,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,lassina-traore,911719,Lassina Traoré,FW,1,1,0,90,7.2,1,3,3,0,0,0,0,2,0,0,6,5,2,3,0,0,0,2,2,0,16,9,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,27,0.0,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,mohamed-ouedraogo,1506773,Mohamed Ouédraogo,DF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,nasser-djiga,1127169,Nasser Djiga,DF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,ousmane-camara,1542806,Ousmane Camara,FW,0,1,0,26,6.7,1,2,1,0,1,0,0,1,2,1,4,3,1,0,0,0,0,1,2,2,5,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,66,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,ousseni-bouda,983282,Ousseni Bouda,FW,1,1,0,64,6.5,1,2,0,0,1,1,0,0,0,0,4,2,2,1,0,0,0,0,0,0,15,15,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,28,0.0,66,0,0,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,regis-ndo,1084705,Regis Ndo,FW,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,ridouanou-maiga,1992144,Ridouanou Maiga,MF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,sacha-banse,1126690,Sacha Bansé,MF,1,1,0,90,7,1,2,0,0,2,0,0,0,0,0,3,3,0,0,0,0,1,0,2,0,14,12,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,30,0.0,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,saidou-simpore,785883,Saïdou Simporé,DF,1,1,0,90,6.8,1,1,1,0,3,0,0,0,0,0,2,6,1,0,0,0,0,1,3,1,20,12,0,0,0,0,0,2,0,0,0,0,0,1,1,4,3,31,0.0,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,steeve-yago,174911,Steeve Yago,DF,1,1,0,90,7,1,1,0,0,3,0,0,0,0,0,4,7,3,1,0,0,2,0,5,3,22,18,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,47,0.0,96,0,1,level
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,trova-boni,919990,Trova Boni,DF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526607,2024-11-14,"Africa Cup of Nations, Qualification, Group L",Senegal,H,0,1,valentin-nouma,1435940,Valentin Nouma,DF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,cedric-badolo,989361,Cedric Badolo,MF,0,1,0,45,7,1,0,1,0,0,7,3,0,0,0,1,4,2,0,0,0,0,1,6,5,25,23,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,38,47,95,0,2,trailing
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,clement-pitroipa,1099250,Clement Pitroipa,MF,0,1,0,15,6.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,76,95,0,0,trailing
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,dramane-salou,924861,Dramane Salou,MF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,farid-ouedraogo,1006190,Farid Ouédraogo,GK,1,1,0,90,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,28,22,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,36,0.0,95,0,3,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,hamed-blakiss-ouattara,1103415,Hamed Blakiss Ouattara,FW,0,1,0,11,6.6,1,1,1,0,0,2,1,0,0,0,2,2,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,80,95,0,0,trailing
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,hassane-bande,886227,Hassane Bandé,FW,1,1,0,90,6.7,1,0,1,0,1,2,0,1,3,2,3,4,1,1,0,0,0,2,0,0,28,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,0.0,95,0,3,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,issoufou-dayo,364758,Issoufou Dayo,DF,1,1,1,90,6.3,1,3,2,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,8,3,53,44,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,58,0.0,95,0,3,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,josue-tiendrebeogo,1897363,Josué Tiendrébéogo,MF,1,1,0,75,6.7,1,1,0,0,0,4,1,2,2,0,6,4,4,1,0,0,0,1,2,1,24,22,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,44,0.0,76,0,3,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,kilian-nikiema,1149858,Kilian Nikiema,GK,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,lassina-traore,911719,Lassina Traoré,FW,1,1,0,90,6.6,1,3,3,0,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0.0,95,0,3,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,mohamed-ouedraogo,1506773,Mohamed Ouédraogo,DF,0,1,0,15,6.6,1,0,1,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,9,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,76,95,0,0,trailing
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,nasser-djiga,1127169,Nasser Djiga,DF,1,1,0,90,6.1,1,3,1,0,1,0,0,0,1,1,5,2,0,2,0,0,2,0,4,1,49,43,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,61,0.0,95,0,3,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,ousmane-camara,1542806,Ousmane Camara,FW,1,1,0,45,6.7,1,0,0,0,0,1,0,0,3,1,2,3,1,0,0,0,0,1,2,0,12,9,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,23,0.0,47,0,1,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,ousseni-bouda,983282,Ousseni Bouda,FW,0,1,0,45,6.8,1,0,0,0,0,5,0,1,4,2,3,3,0,0,0,0,0,0,1,0,15,11,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,30,47,95,0,2,trailing
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,philippe-mare,1627778,Philippe Mare,GK,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,regis-ndo,1084705,Regis Ndo,FW,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,ridouanou-maiga,1992144,Ridouanou Maiga,MF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,sacha-banse,1126690,Sacha Bansé,MF,1,1,0,90,7.1,1,1,1,0,1,1,1,0,1,1,3,6,2,1,0,0,0,1,2,1,44,40,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,58,0.0,95,0,3,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,saidou-simpore,785883,Saïdou Simporé,DF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,steeve-yago,174911,Steeve Yago,DF,1,1,0,79,6.4,1,0,0,0,1,1,0,0,0,0,1,2,1,1,0,0,0,0,4,0,28,22,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,44,0.0,80,0,3,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,trova-boni,919990,Trova Boni,DF,1,1,0,45,6.2,1,0,0,0,1,0,0,0,2,0,5,0,0,3,0,0,0,0,1,1,22,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,0.0,47,0,1,level
12526738,2024-11-18,"Africa Cup of Nations, Qualification, Group L",Malawi,A,0,3,valentin-nouma,1435940,Valentin Nouma,DF,1,1,0,75,5.5,1,2,4,0,3,5,0,3,6,1,11,7,2,0,0,0,0,0,1,0,26,17,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,64,0.0,76,0,3,level
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,abdoul-abass-guiro,2028657,Abdoul Abass Guiro,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,95,2,0,level
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,abdoul-baguian,1099246,Abdoul Baguian,FW,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,95,2,0,level
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,abdoulaye-toure,2025851,Abdoulaye Toure,FW,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48,2,0,level
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,aboubacar-sidiki-traore,785870,Aboubacar Sidiki Traore,MF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,adolphe-belem,888297,Adolphe Belem,FW,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,83,2,0,level
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,alla-franck-alain-kante,2026041,Alla Franck Alain Kanté,MF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,amadou-kone,2025855,Amadou Koné,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,cheick-guel,2025848,Cheick Guel,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,95,0,0,leading
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,clement-pitroipa,1407646,Clement Pitroipa,MF,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,95,2,0,level
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,hamed-blakiss-ouattara,1103415,Hamed Blakiss Ouattara,FW,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,83,2,0,level
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,hanaby-hadalou-sagne,2025852,Hanaby Hadalou Sagne,DF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,honore-ye,2335171,Honoré Ye,FW,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48,2,0,level
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,issouf-sosso,1099261,Issouf Sosso,DF,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,95,2,0,level
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,jack-diarra,1542760,Jack Diarra,FW,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,95,0,0,leading
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,kalifa-nikiema,1102864,Kalifa Nikiema,MF,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,95,0,0,leading
13315144,2025-01-09,Int. Friendly Games,Tanzania,A,2,0,ladji-brahima-sanou,2028674,Ladji Brahima Sanou,GK,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
